,Round Name,Battle ID,Team 1 ID,Team 2 ID,Team 1 Team Name,Team 1 front1 Gotchi Special ID,Team 1 front2 Gotchi Special ID,Team 1 front3 Gotchi Special ID,Team 1 front4 Gotchi Special ID,Team 1 front5 Gotchi Special ID,Team 1 back1 Gotchi Special ID,Team 1 back2 Gotchi Special ID,Team 1 back3 Gotchi Special ID,Team 1 back4 Gotchi Special ID,Team 1 back5 Gotchi Special ID,Team 1 leader Gotchi Special ID,Team 1 sub1 Gotchi Special ID,Team 1 sub2 Gotchi Special ID,Team 2 Team Name,Team 2 front1 Gotchi Special ID,Team 2 front2 Gotchi Special ID,Team 2 front3 Gotchi Special ID,Team 2 front4 Gotchi Special ID,Team 2 front5 Gotchi Special ID,Team 2 back1 Gotchi Special ID,Team 2 back2 Gotchi Special ID,Team 2 back3 Gotchi Special ID,Team 2 back4 Gotchi Special ID,Team 2 back5 Gotchi Special ID,Team 2 leader Gotchi Special ID,Team 2 sub1 Gotchi Special ID,Team 2 sub2 Gotchi Special ID
22,Round 3,3071e595-7a2a-4406-aa3e-fc0a85c9ac14,171743,174968,Wagpopulous,2,,5,,5,,8,,6,,5,,,Dely 2,,4,,6,,8,,7,,7,6,,
23,Round 3,31eeb7b2-4d15-41e3-bf25-35bba5b4c1e4,181923,171734,Team Last Minute 2,,,,,,3,3,3,5,1,3,,,Wagmi Remembers,,5,,2,,8,,6,,8,8,,
24,Round 3,328051fb-0dfa-4e7d-b5f2-9f912d452c77,178189,178100,CG2,,,4,,,3,7,,3,6,4,,,PUSKALS,4,,6,,4,,6,,1,,4,,
25,Round 3,32ad709d-f68f-464f-b0d0-befc4e20e9cb,181509,177774,CryptoGreen7,3,8,8,3,8,,,,,,3,,,aavegotch1-normie-3,,,2,,,1,1,,1,1,1,,
26,Round 3,348eb08b-3de4-462b-84ca-34581a3a8c15,181143,172351,Portal Mages 15,1,,1,,1,,3,,3,,3,,,mythorallegory,,,,,,3,3,5,1,8,3,,
27,Round 3,3c946a78-2d21-408e-9aa3-44df16de9254,170627,177354,GOTCHI-HAN4,3,1,8,1,1,,,,,,3,,,EVG,6,,6,,2,,7,,5,,6,,
28,Round 3,3fa80fbb-eb84-49ad-96e4-6b45691e206c,182277,172277,Majasos,,1,,5,,7,,7,,7,7,,,BigUltters,,,2,,,5,2,,6,7,5,,
29,Round 3,428de65d-3f8a-4b67-9c01-b2a8336004eb,171367,171736,Choyna's Chaamps,,2,,5,,8,,6,,3,2,,,Wagcrux,,5,,2,,1,,1,,7,5,,
30,Round 3,42ec9f73-cb48-4278-80f8-5e490c6527c7,178237,180227,The worst mage team you'll ever gonna meet,,,,,,7,6,7,6,7,7,,,Snappi,,7,,7,,8,,8,,5,8,,
31,Round 3,42efc6d0-5e27-4794-af7e-b0ef2149611a,173215,173035,Alpha Wave2,7,,3,,5,,7,,7,,7,,,Wooty,,2,,3,,3,,2,,7,3,,
32,Round 3,457e869a-0f6d-43be-9dd4-41efc6955adc,174235,173154,GFA 4,,,4,,,5,6,,7,1,6,,,Creamy,4,,8,,3,,6,,5,,4,,
33,Round 3,4bbdabfe-567f-4732-8a25-b3587630876d,171242,169595,Weirdos,,4,,5,,7,,6,,7,4,,,Arundo Donax,,,2,,,5,5,,6,7,5,,
34,Round 3,4e1a4017-aafa-4e14-b788-2bcb52a2f328,182412,182090,DreamTeam,,2,,2,,3,,1,,3,1,,,Lamborghini,,3,,7,,7,,5,,7,7,,
35,Round 3,530cd8d0-2644-4b90-87e0-8730767809df,182120,171695,poor0,,,4,,,7,7,,7,6,7,,,Wagnonos,,8,,8,,8,,8,,6,8,,
36,Round 3,5455776d-9abc-4795-b6a9-81ba703c552b,170781,177351,pwnz,,8,,5,,7,,7,,7,7,,,EVG,4,,6,,2,,7,,5,,6,,
37,Round 3,558d890e-a52a-4159-9426-8938f38fa451,178317,170790,eek,,,,,,3,3,3,7,7,3,,,BB5,6,,7,,7,,7,,7,,7,,
38,Round 3,59bb1f4e-a7db-4652-83dd-95b0afd15f55,182458,175533,samie 08,,7,,6,,5,,1,,4,6,,,Apollo,,,4,,,5,1,,1,1,5,,
39,Round 3,5b9b144b-1b8a-4b85-bbf7-1171210427e4,171294,169663,TeamG,,,4,,,3,1,,3,3,4,,,Singer 4,,,5,,,7,3,,7,5,3,,
40,Round 3,5d0e9575-9798-4116-ac32-5396de2b6461,181503,171729,CryptoGreen5,1,,1,,4,,7,,6,,6,,,Wagfries,,7,,7,,7,,6,,7,7,,
41,Round 3,6027a6a2-058c-453f-a434-7a0e0ea72ac9,181440,171972,vlad,,4,,2,,4,,1,,5,4,,,Aavegotchi team 8,1,8,5,5,3,,,,,,5,,
42,Round 3,64163706-d36c-45f0-ad97-9ea1c40ca009,182221,182260,Ninjaku,,,1,,,1,3,,4,1,4,,,Trolo,,,4,,,6,8,,3,8,4,,
43,Round 3,68080ee3-2591-44a9-8966-07e3039f1ecc,181214,177909,Portal Mages 18,7,,4,,7,,7,,7,,7,,,OG,,5,,7,,5,,6,,3,5,,
44,Round 3,6a92b77c-3827-404f-afcc-81ba5f869bee,181113,170348,ರ◡ರ,3,3,,3,1,,,4,,,3,,,COOL TEAM,,4,,4,,7,,1,,5,7,,
45,Round 3,6e91bb2b-7ae8-4664-9883-c6ce224fbb53,170338,181514,jhugfdzsfgyj,,,5,,,7,5,,7,7,7,,,CryptoGreen8,,4,,2,,6,,7,,5,6,,
46,Round 3,71a56e3e-5a5b-4863-a7f7-dcf1137bfacd,171978,179904,Aavegotchi team 10,5,3,4,1,6,,,,,,4,,,Kulalongis™ Trolls,,8,,8,,8,,8,,8,8,,
47,Round 3,73a9a130-9e03-4421-b0e6-3b02da576f8f,172810,181230,11111111111111,3,7,5,4,6,,,,,,3,,,Portal Mages 19,3,,2,,3,,5,,6,,2,,
48,Round 3,7537f6a5-470b-4dee-941b-71ad109a7c44,171702,182359,Wagmi's Essence,6,1,,5,5,,,4,,,6,,,Fodechinchos,,3,,4,,5,,1,,7,5,,
49,Round 3,75e7c5ef-25ea-4d4b-8f1b-27cc90dc9e06,181427,171480,porsche,,6,,3,,1,,5,,3,6,,,Supreme B Team,,4,,2,,3,,6,,6,4,,
50,Round 3,76516efe-faf7-4607-b3a5-faeb7d4159be,171715,173219,yoloooo2,,,4,,,1,7,,8,5,1,,,LM4,8,4,5,5,5,,,,,,8,,
51,Round 3,776f2a91-a4ec-4859-be40-9833a566def1,180225,177362,Lucky Me,,5,,2,,7,,4,,1,2,,,"Heal the world, make it a better place",,6,,4,,3,,6,,7,6,,
52,Round 3,77e97a31-c1ec-416a-88a9-036f762ac706,180222,171277,Rambo,,8,,3,,1,,4,,6,1,,,Ghost squad,,,7,,,8,2,,4,3,2,,
53,Round 3,78ca11b8-8f98-43a4-ad01-e904b86cc858,171383,181235,LOLOsquad,,2,,4,,5,,6,,1,5,,,RUN11,8,8,8,1,1,,,,,,8,,
54,Round 3,78cfe1cb-9a3a-47c7-9c0a-2b6626363b50,182124,180451,poor1,,2,,2,,1,,5,,5,1,,,Gotchirolo,,8,,4,,7,,6,,7,6,,
55,Round 3,7a3ec25b-a622-45e0-a9f3-a8835c6cefc4,171297,180443,Team-g,,,4,,,7,7,,7,7,7,,,Togotchi,,8,,2,,1,,6,,5,6,,
56,Round 3,7b3b432d-26d7-4ee0-ab06-dc7c901c4480,174973,176167,Dely 7,,4,,4,,3,,8,,6,6,,,Mystery of Chessboxing,,7,,1,,1,,3,,6,7,,
57,Round 3,7b4d3d34-fcf5-40f0-a168-83f1434253fa,182274,170632,Ponele Voluntá,,3,,2,,6,,1,,3,6,,,GOTCHI-HAN9,3,3,5,2,1,,,,,,3,,
58,Round 3,7c0471c2-bddd-4318-b445-c5759408cd1a,181078,174236,Portal Mages 11,3,,4,,1,,2,,5,,5,,,GFA 5,,2,,2,,7,,7,,7,2,,
59,Round 3,7dd8f32e-bf5f-4c79-ac88-a0a37d97467c,171965,175813,Aavegotchi team 4,5,2,3,6,3,,,,,,3,,,Trollololo,,8,,4,,8,,8,,8,8,,
60,Round 3,7e904222-d81f-4379-a52d-a63aca003fd9,169613,180277,Dice,,3,,7,,7,,6,,3,7,,,AB9,,4,,8,,1,,7,,6,1,,
61,Round 3,8095fbe1-c6bb-4ec9-8bbe-f86962e90907,171382,181546,SKVsquad,,1,,6,,8,,3,,3,8,,,CryptoGreen14,,,,,,7,8,4,5,8,5,,
62,Round 3,8325d244-f71a-447a-b8ea-2cc14a329f94,178364,182234,Why Nots,,3,,5,,1,,6,,3,6,,,Ogi 9,3,,6,,8,,5,,7,,5,,
63,Round 3,858b8f13-3205-475e-a815-9bf6fb3089f6,171707,170789,Wagmi's Stunners,,7,,7,,7,,7,,7,7,,,BB4,8,,8,,8,,4,,8,,8,,
64,Round 3,85df5720-df34-42ef-953b-24eca00b711e,169646,172811,Singer 3,,,2,,,5,7,,5,6,2,,,22222222222222222,4,8,5,6,3,,,,,,4,,
65,Round 3,87d1b065-66df-4460-a9c2-4dfaa67c10ad,172364,181200,Boo Bouh,,1,,2,,7,,7,,7,2,,,Portal Mages 17,5,,1,,5,,5,,5,,1,,
66,Round 3,883abf92-97c6-4e0d-af05-133b8a0d8e88,171224,175121,Sandro 4,2,8,,4,8,,,6,,,2,,,EVG,,8,,7,,8,,3,,8,8,,
67,Round 3,88de8324-8961-4fa6-9d1e-e21672165cb5,179817,180223,7th continent,,,1,,,6,1,,7,6,1,,,Rapunzel,7,,7,,7,,7,,7,,7,,
68,Round 3,8cf12142-1866-496e-bd4d-1f7344b2d2f6,180437,177485,Magotchi,,4,,2,,1,,6,,3,6,,,Bảo Luân,5,5,,1,3,,,4,,,5,,
69,Round 3,8d3fd7a8-370f-43dc-8eea-ff23de4f25f9,171470,180456,ALOTTA,,4,,4,,1,,7,,1,1,,,Bagotchi,,4,,8,,5,,7,,7,7,,
70,Round 3,8dac6dc7-d12e-4c38-b3d8-abf7116910cf,169671,182278,EV - - -,5,,6,,6,,8,,8,,8,,,Lider,,7,,6,,7,,7,,7,7,,
71,Round 3,8dcb63ac-0ddc-4871-8f06-1174c853dac3,180988,170792,Portal Mages 10,7,,4,,7,,7,,7,,7,,,BB7,5,,6,,3,,7,,7,,7,,
72,Round 3,916e6630-8064-48a0-9bb8-c22882f6a531,173216,175444,LM1,3,5,1,5,5,,,,,,3,,,Najem,4,,2,,3,,1,,3,,1,,
73,Round 3,95fe0f40-90e1-4c6a-a910-6a629e5cda24,169947,171926,troop 201,5,8,6,5,3,,,,,,5,,,SRD,7,,1,,1,,3,,7,,3,,
74,Round 3,9639aa48-cfc2-420e-a842-15cef8360674,177779,181264,aavegotch1-normie-8,,4,,5,,5,,5,,1,5,,,RUN13,1,1,1,5,6,,,,,,1,,
75,Round 3,9766ec1c-70fc-40e4-8c4a-3517817a604d,177386,179528,"Heal the universe, make it a better place",,2,,2,,2,,5,,1,2,,,Poop,3,,3,,4,,1,,7,,3,,
76,Round 3,99c922cb-7db5-405b-a20c-3a179ae0e295,171466,176168,Ties Squad one,5,3,4,7,3,,,,,,5,,,FtB2,,5,,5,,3,,2,,8,5,,
77,Round 3,9a338ef8-6700-475a-9716-e56e47ff33d5,181890,181222,The Staars,,4,,1,,8,,8,,8,8,,,RUN10,,,2,,,7,7,,7,7,7,,
78,Round 3,9d4785fc-db4c-43f0-925e-d1498beb2f66,181897,171927,Lost,,,,,,1,2,1,4,1,4,,,Thor,3,,7,,4,,1,,5,,3,,
79,Round 3,a1755f1a-f07f-4e47-bef9-ff1c8169c9a1,178264,178941,The worst troll team you'll ever gonna meet,,2,,6,,8,,8,,8,8,,,Tripel,,2,,7,,1,,6,,4,4,,
80,Round 3,a1868aa2-97d0-43dc-bd7e-8223f440bab8,181463,171223,CryptoGreen2,,6,,6,,8,,3,,8,6,,,Sandro 3,3,3,,3,7,,,6,,,3,,
81,Round 3,a1f5004f-8ead-444d-9802-4d75bad2ac97,170337,181484,"Yes, and how many times must a man look up Before he can see the sky? And how many ears must one man have Before he can hear people cry? Yes, and how many deaths will it take 'til he knows That too many people have died?",6,,7,,7,,6,,5,,6,,,stye,2,,7,,2,,3,,3,,2,,
82,Round 3,a2d7214d-92aa-4821-b333-518f097f70ce,179504,177775,SparkleLy,5,7,,4,1,,,3,,,5,,,aavegotch1-normie-4,,5,,1,,5,,1,,1,5,,
83,Round 3,a7cd76ae-0b71-4b9e-ae08-ad0d2e2c4a08,182358,170756,AAVENGERS,,7,,1,,8,,6,,3,6,,,juicy,3,,1,,7,,6,,5,,3,,
84,Round 3,a81b26a5-4d65-4a64-9c5a-002381528bc4,181874,176896,NGMI Far,,,,,,3,5,2,4,7,3,,,Terminatoors,8,1,,1,3,,,6,,,6,,
85,Round 3,a96f2b39-4f59-4a0e-92c4-77e4fc2cc4de,171304,180444,ALPHA GOTCHI,,7,,7,,7,,7,,7,7,,,Gotchima,,4,,8,,7,,6,,7,6,,
86,Round 3,abf7387b-fdf9-4863-878b-43a2911ab138,182141,182220,Chamallow 2,,,6,,,6,1,,1,7,6,,,Broza,,4,,4,,1,,8,,3,1,,
87,Round 3,affb72e7-1701-44f0-9525-dacb78355790,180256,171535,AB3,2,,2,,2,,6,,7,,2,,,Power Rangers Delta,,,4,,,2,8,,3,1,2,,
88,Round 3,b1537d1b-25c5-4a9e-b97b-94c71f88f09e,170800,181911,King Frenlys Frens,1,,4,,1,,7,,6,,4,,,Piratas,,4,,6,,5,,8,,5,5,,
89,Round 3,b9f2a819-9328-4b83-b5ab-d2d9413fe524,169635,180455,clueless,,,1,,,7,6,,7,5,1,,,Gotchino,,4,,8,,7,,6,,5,6,,
90,Round 3,ba244450-0da0-4a38-96a0-5b5bdbac4c7b,170074,174794,Schnitzelbrigade 2,,4,,5,,7,,2,,1,7,,,FtB,1,5,,8,1,,,6,,,1,,
91,Round 3,ba91980c-4abe-4693-a9d0-3f164edff4c9,173095,171964,kinkai3,6,3,6,3,1,,,,,,6,,,Aavegotchi team 3,4,6,8,5,1,,,,,,8,,
92,Round 3,bb8d13f7-c1d9-47ee-95e1-de1060e56fc6,176893,182290,Gotchi Battler ZZZ,,5,,7,,6,,1,,2,1,,,Veleno puro,,,6,,,1,1,,1,1,6,,
93,Round 3,c02a3417-a3f9-416c-9fae-666a1ca3f134,180364,181159,aye,,8,,8,,3,,5,,1,3,,,Portal Mages 16,8,,4,,5,,6,,1,,5,,
94,Round 3,c6a041e0-56b2-44dd-b962-bfac0217736d,182217,180267,Fenosas,,4,,4,,2,,6,,2,6,,,AB4,,7,,1,,7,,7,,7,7,,
95,Round 3,c7cef481-37a6-4bfb-9d0f-af2b872c2da7,173217,172194,LM2,7,2,3,6,3,,,,,,7,,,stamina,3,,4,,8,,7,,7,,4,,
96,Round 3,ca773e08-ac7b-47d0-9308-799b1cbe8369,178142,182461,Peapods,,,,,,6,7,3,1,5,6,,,Ogi cc,5,3,,7,3,,,8,,,3,,
97,Round 3,cb0c79b1-186c-4e39-a6a5-0ae2247df339,172997,180221,the top78 team ~ ethfinance'd,5,,4,,5,,6,,1,,4,,,Good Guy,,5,,2,,1,,1,,1,5,,
98,Round 3,cb6599ab-189a-4dd4-9b96-24b19e1930f7,181201,179798,RUN08,,8,,8,,6,,6,,1,6,,,2. Wahl,,3,,3,,1,,6,,7,1,,
99,Round 3,cb9ac492-4e74-4da7-a193-eb39e4f7c1af,181189,176854,RUN07,2,,4,,2,,6,,6,,6,,,Chopiou Gang,,5,,7,,1,,7,,1,7,,
100,Round 3,cbaa995e-6c14-406b-9b6d-0989da37fc50,172986,171540,NADIELATORS,5,,7,,3,,8,,4,,5,,,NoFuturistic,8,5,2,5,2,,,,,,8,,
101,Round 3,cf944ab9-9099-4f8f-8e76-a61e4844774b,175212,175468,Miya A,5,,2,,6,,4,,4,,5,,,No Respec,,7,,8,,8,,6,,8,8,,
102,Round 3,d0460e5a-3a88-4126-9659-fc8bb6f02d9c,182255,175111,Tanketa,,,4,,,6,3,,7,3,4,,,EVG,,5,,7,,5,,7,,3,5,,
103,Round 3,d7e711de-a60a-4e0b-a147-825e0a0ff1da,176196,172602,Random,,4,,6,,5,,2,,3,5,,,CHRONOS - Ghost Recon Unit 2,8,,2,,5,,5,,1,,2,,
104,Round 3,d84172d2-56d4-46c7-8ffb-6a8337b946a2,172289,181103,bottle rape,,5,,7,,7,,7,,7,7,,,ʘ‿ʘ,,,4,,,7,7,,5,7,7,,
105,Round 3,d942c08a-14b1-4dab-b8ea-b9baa1aedd4a,181483,181534,ms,,2,,3,,5,,5,,3,3,,,CryptoGreen10,2,,5,,1,,2,,3,,2,,
106,Round 3,d9bb9d3b-d2f0-4d04-a969-59ec8e2f30ff,170081,170785,ASHIGARU BLADE,,1,,1,,1,,1,,5,1,,,BB2,,,1,,,7,7,,4,7,7,,
107,Round 3,dbd8d137-0f60-440f-8f6d-fb5f10d80404,170796,178123,BB10,5,5,,5,6,,,3,,,5,,,Sales.team,,5,,5,,2,,7,,6,7,,
108,Round 3,dbe2936b-f7bd-459e-be94-f992d8c06fc3,171917,179195,Tommy Gotchi 4.0,2,,2,,2,,7,,7,,2,,,Latvian Gotchi Brothers,2,,7,,7,,6,,1,,2,,
109,Round 3,dd25bf5c-77fb-4860-bb53-a76579aa69da,181471,180275,zip,3,,4,,5,,5,,3,,3,,,AB7,,7,,7,,7,,7,,7,7,,
110,Round 3,de3fdd47-f05e-4d73-ba13-7ac68d3c643e,181246,174847,RUN12,5,,3,,3,,3,,5,,3,,,RandomR,,,,,,1,4,3,7,5,3,,
111,Round 3,de98380c-417f-4272-8425-3dec2c2a11c1,181470,182329,nirvana,,5,,2,,4,,4,,4,4,,,Scrooger's Syndicate,,4,,6,,1,,6,,7,1,,
112,Round 3,e34967e6-58a4-4d62-a585-ce11a765e259,172616,174240,Team DAIddy Kong,2,,4,,6,,1,,8,,2,,,GFA 9,,2,,4,,7,,5,,5,2,,
113,Round 3,e3e799f1-361c-42a0-a472-b9670ab057f5,178211,169766,Jedes Huhn findet ein Korn,,4,,6,,8,,8,,8,8,,,Adonney,3,,4,,3,,6,,1,,3,,
114,Round 3,e559e3f5-f61d-442c-adca-f8c5e12532a1,180813,169592,Cranks 49,4,,3,,7,,1,,1,,4,,,30kV ARC,,7,,4,,7,,7,,7,7,,
115,Round 3,e5a99d5b-0c82-4f76-9456-b82346422bc4,181976,181501,SlickE,4,,2,,6,,7,,5,,6,,,oh my,,4,,4,,5,,1,,1,1,,
116,Round 3,e5dfe316-fc71-46ad-ae6e-b9c3db18b5fd,181083,174972,눈_눈),5,5,,5,5,,,2,,,2,,,Dely 6,,2,,4,,8,,5,,5,5,,
117,Round 3,e682a052-fd03-4ff4-80f0-2c1522806780,180278,178292,AB10,1,,5,,5,,8,,5,,5,,,mighty moes,1,,5,,3,,6,,7,,6,,
118,Round 3,edf3a049-8f0f-4bcb-9674-7aa038e12688,171919,182052,Tommy Gotchi 6.0,,,2,,,7,2,,2,3,7,,,Tuệ Linh 2,2,3,,6,8,,,4,,,6,,
119,Round 3,eff89b81-5bf8-4eb2-82a0-45f5e34eca34,181916,180219,Team Last Minute,,,,,,8,3,6,3,8,6,,,Stomp,,2,,8,,8,,8,,8,2,,
120,Round 3,f111436b-45f3-4f9b-90a8-1832bc3ea787,177374,178363,EVG,7,,6,,7,,8,,1,,6,,,Hammer Time Heroes,,7,,7,,8,,7,,6,7,,
121,Round 3,f1296a07-c50d-4857-b0ab-72ff3008d158,171728,172564,Wagcritical,,3,,1,,3,,3,,1,3,,,LIL GOATCHIS,5,,4,,8,,7,,8,,4,,
122,Round 3,f3e7e2e6-9504-4808-a649-e76442c31d76,178360,178882,Hold the line,2,,5,,2,,1,,6,,6,,,Moneyz,7,,4,,3,,6,,1,,3,,
123,Round 3,f6db0f8e-e4d8-4c93-b46a-01b96ad372c1,181531,172334,CryptoGreen9,,2,,1,,7,,3,,6,6,,,cook,3,,6,,3,,3,,6,,3,,
124,Round 3,f79a4b26-4c96-4ba2-be85-b8aa31125edc,173041,178362,Rednecks,8,2,4,8,1,,,,,,8,,,Maybe Nots,7,6,,7,7,,,5,,,7,,
125,Round 3,fb81bb4c-8342-47f9-b923-531277970b5f,171241,177433,sltcv,,,4,,,7,3,,5,8,5,,,bunbogionac,,,4,,,7,5,,1,1,4,,
126,Round 3,fc9d5a7c-584b-4929-94d8-2a8f8f28d4c7,176064,181766,Wagdaddy,,8,,5,,8,,8,,5,8,,,RUN14,3,5,5,8,5,,,,,,3,,
127,Round 3,fd3df4f2-ea09-402e-9152-6ff7373776f6,178198,175126,B-Roll,,8,,2,,8,,6,,8,8,,,EVG,,3,,5,,8,,8,,3,8,,
